candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,328.503690752287,11988.009008888948,22149.212508214827,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,6f0e7bdab26f5750911389b5cd4a525f89defc524f1374e1496ce986c0350f9f
2,INITIAL,-1,true,true,6,0,300.361405859232,11656.040697088010,19091.935064700792,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,3,1,100,600,1,1,06dfa49a126194adda57c705af59f46fa2b30665c0e0a9a875e493300a6e06f7
3,INITIAL,-1,true,true,43,0,280.728251507245,11439.612661183231,21485.981085510128,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,5,1,100,400,1,1,19095c415f1f264bbdad130498862e699463c8962e2c069db5ad33000eabee8d
4,INITIAL,-1,true,true,47,0,261.263005345576,11857.086545093136,20051.513920223817,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,40,1,2,1,100,300,1,1,99e40679154dab1c260d39b2ebcc94b5e7d71384652808943f139b76119ad41f
5,GLOBAL_SLOT_G4_BALANCED,1,true,true,257,1,257.951829836113,12358.566135774276,19945.476133634373,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,6c7f3dc2d8458ec71d7dbbaa5f5e409d7453c3827a3c141222dba96c9725eaa1
6,GLOBAL_SLOT_G4_BALANCED,49,true,true,321,1,248.499009029025,11422.933031666089,22252.840886359612,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,1d88656c6ec63a64c56db23935a06cf9a3ecc7c82e76cd438bcf1a7f74a4fa7b
7,GLOBAL_SLOT_G1_CMAX,89,true,true,502,1,240.495517367095,11658.990646388633,17800.319743022574,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,160,1,0,0,800,1900,1,1,12c38fce1ba82ca7998a9bfcbf1e40ffde14f9d9e7383ce40d24d3270a34d7fc
8,GLOBAL_SLOT_G4_BALANCED,35,true,true,845,1,235.809311709654,10605.215612820339,19071.542259738140,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,d77c66bcab5d6b262a0d532d1057f436696600b39d806025bb236cc2f848503b
9,GLOBAL_SLOT_G1_CMAX,46,true,true,1004,1,234.344488445699,11285.250882456516,20722.961872118212,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,727aedb173a51b1aa5f22834adccf0ab2cfc2f5db8799b6a755ef0e01d62cab8
10,GLOBAL_SLOT_G4_BALANCED,14,true,true,1938,1,224.903337724529,11246.323466157042,19217.850889356094,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,c2a5c70b28d9d8adbec212d8e5e2dbc644d4fbe367c54a02bb6f04cd9ca46587
11,GLOBAL_SLOT_G1_CMAX,14,true,true,2112,1,204.922725277266,11579.570146939934,17177.552604855613,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,700,2,0,0,2200,29883,1,2,a4527f7e77bc2b4cea3fb471dcefdc5f570d4dfed2fcbbe0f017326bf87da49a
12,GLOBAL_SLOT_G1_CMAX,123,true,true,29902,2,204.544749114965,10823.729254292335,16093.824577167165,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,7040,9,0,0,29983,258427,2,10,e8a11a607f2c86b937d79da1ad784e7d9ab23474dbe429045ea303ff3fe693fb
13,GLOBAL_SLOT_G1_CMAX,104,true,true,31596,2,200.539019715954,10351.813798600233,16595.994636003040,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,d9dce7e6cf52b189a7712fd85d8332ae45ba43bc4e916ccfbe3412544419515a
14,NOT_APPLICABLE,208,true,true,62692,3,199.240580387579,11097.426692593643,18006.188749806140,G1_CMAX,INTER_FACTORY,INTER_FACTORY_INSERTION,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,890631f209c8febcf03516a0a8a1f5d68788dbaf5c5e68746eb2521652d52cd4
15,NOT_APPLICABLE,208,true,true,62695,3,198.653692758280,11137.042054977945,17273.878484928595,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,389b0de22fef3aa631e0cb40c5b0b90a9437ee2aec78728998dcc2fcf066a6aa
16,NOT_APPLICABLE,208,true,true,62712,3,194.177297392528,11185.820677923006,17486.346842906674,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,69973ba4e1a68ddac69280174a0d5a160ffc4c01afba4cdb009ba26279b33eec
17,NOT_APPLICABLE,208,true,true,62739,3,193.720344038260,11165.432549967396,17316.650686878078,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,a7d9812cf902f72b30864c032f477469aef34708aee8b0f465b75b9cc4854b01
18,NOT_APPLICABLE,208,true,true,62746,3,191.852998480686,11194.156316374847,17302.240070513400,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,NO,0,0,1311,15,84195,482953,4,18,783a65b1392264cfaec7802fa8102c0d170428c0b83c5353bb6424a8fde6edb3
19,NOT_APPLICABLE,388,true,true,291503,11,188.924430047407,11174.406087489131,15348.516107682279,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,f31a7045495c132d2fc513120a4ec6190fe94e8c57dd473b20780328c9fa09e0
20,NOT_APPLICABLE,388,true,true,291505,11,185.209217708471,11237.544340398592,15372.878640026556,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,NO,0,0,632,7,312059,485753,12,18,f4b4d9c5b5d3ff8add63169f676e63304dd50225cb3c7937688d1ff7edcf1ca1
21,GLOBAL_SLOT_G1_CMAX,705,true,true,371997,14,185.068225215485,11491.957176534894,15649.636545972575,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,03077ed0b4e07c1461273320ce3bc0adebcc9f7954089dfd736140833125fade
22,NOT_APPLICABLE,705,true,true,375299,14,182.787436419467,11427.211139049004,15710.439222443638,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,9ce59b09ba36849d24a880ea3abc9973d81c0109dbc7b95bfefd4f2c484bf655
23,NOT_APPLICABLE,705,true,true,375300,14,182.384841184803,11432.359555711242,15696.054181406720,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,7191c44421dbd71f295f7eb55b1a24c4fcb1878599d6b283f02832db597ca172
24,NOT_APPLICABLE,705,true,true,375309,14,177.714626707661,11338.431194006693,15822.421419901239,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,5b44e76f1353a7c6be8a2c72d5ed1f7e30f3ba741b2cb1150343aa4753c25c6a
25,NOT_APPLICABLE,705,true,true,375353,14,177.642150540686,11403.752985312596,16237.266922871959,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,YES,0,0,1188,4,397417,485953,15,18,88c5f50c3aa1eee96fc022940586cb001995652a4d02a712a51e42e2cc0f3d05
