candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,425.204757891965,13236.601985958420,26677.047533895910,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,21cb9b87dd5aa4cfa2e7308d43395ff92ffdbc81bbaff4d85c7cd2d69fca4662
2,INITIAL,-1,true,true,2,0,334.067311974494,12332.467920157811,24127.100771080186,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,4c5672706a567e61eb6160fa99c96dec7896524618f30731f282e1cab1a99a15
3,INITIAL,-1,true,true,3,0,322.746054084634,11281.680448535983,19844.377980268290,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,5,1,100,600,1,1,0174f2546c940cb9db5203fa781e4008aeb30312be7986e2902e271bdcaf4e6e
4,INITIAL,-1,true,true,5,0,310.597274391069,12702.598639301177,20511.595635093676,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,1,1,100,100,1,1,719504f4f303e4f951bdad7b2218b0d29c0d72d1ec7c6bbcac22ed60ad372dbb
5,INITIAL,-1,true,true,8,0,306.005886877003,12275.946982262670,20601.775496416252,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,2,1,100,200,1,1,b33d9a992e94b6bdbfc20f2000f6957c01416852627305556c8652b9eb3cdb60
6,INITIAL,-1,true,true,16,0,280.916394784499,10956.760711504048,17941.038749847700,UNASSIGNED,INITIAL,INITIAL,true,true,true,true,NO,0,0,54,3,100,13535,1,3,f750e0dce3a421f0ef51c1ab88fa944a40278294150291f5b614d6e775608473
7,INITIAL,-1,true,true,21,0,273.751982592111,11479.925959628556,19631.991112781576,UNASSIGNED,INITIAL,INITIAL,true,true,true,true,NO,0,0,70,2,100,6967,1,2,b58c1bd3a529240514041f7b21cbc297d0c699c276398d066ffb35823c6a4abc
8,GLOBAL_SLOT_G1_CMAX,0,true,true,101,1,257.389133120378,11264.734683472958,20025.727137351610,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,80,1,0,0,200,500,1,1,5dfcba536bc5c33b95c8e06f4c61a1f8d25c3a36117530c03c75ec6b754336a5
9,GLOBAL_SLOT_G1_CMAX,96,true,true,216,1,254.878079446319,11779.061761487414,21398.522513699696,G1_CMAX,CFVF,CFVF,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,cd6dad650484af29c59bb1ee11a64e15007196c60ece6469ecba1c8ee9f26230
10,GLOBAL_SLOT_G4_BALANCED,1,true,true,248,1,244.779346798289,11099.516202246858,20307.018175617630,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,fe180720a6ad87c358bbf8b8b6173f40d7afd6f6360b079c00c201b0f3780ebd
11,GLOBAL_SLOT_G1_CMAX,72,true,true,309,1,242.147596605650,11608.889799210374,17087.202517831993,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,60,2,0,0,3200,7267,1,2,935ec599ab8e13750092714123f7bf22d5e4c4b12efe793d176cefd9cf30ec74
12,GLOBAL_SLOT_G1_CMAX,13,true,true,613,1,241.737864760616,11038.126245407908,18704.253934267080,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,180,1,0,0,800,1900,1,1,9d01d2fac4b3b075d9d2d27becea4db8c017e86380bb2c6a9974c0a6a7c1c4bd
13,GLOBAL_SLOT_G1_CMAX,4,true,true,813,1,235.521356667309,10816.987896457690,20256.033423140405,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,75eba590d3b322c6bb4724af6818591b63c6dfcaa13477ec4313dc40a8242368
14,GLOBAL_SLOT_G4_BALANCED,96,true,true,942,1,222.252316121716,10873.918097467942,18818.524298174285,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,700,2,0,0,9367,16135,2,3,e3af0ab36f62df3ec9269427571a68547d1e9241e8c549ef91e5039d20b34c4b
15,NOT_APPLICABLE,60,true,true,5141,1,220.132519457195,11261.178819633180,18086.083978398550,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,8647f4082e8e9c95c1eb23f8e4d76f14db840b383f2f604eb57dfd58eae9af84
16,NOT_APPLICABLE,60,true,true,5175,1,220.128912493229,11263.134375624519,18088.818871215255,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,NO,0,0,54,6,6767,40349,2,7,d2e9b3ac1b2c44ec81a9afeb3f5c6bd348e659359b86f302e6839a5119e312ce
17,GLOBAL_SLOT_G1_CMAX,145,true,true,7972,2,218.598851737939,11233.928483267704,18520.399968109752,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,300,2,0,0,16835,20106,3,4,7d39ad066f22f4bdd1fa2a934d7c25b043d838648b5de29097aed14f9a8b4925
18,GLOBAL_SLOT_G1_CMAX,128,true,true,11170,2,211.203744947419,10730.662929169135,19528.267008554336,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,2180,3,0,0,20306,38362,4,6,4eb7c9b6d300b05236e8070a9c2c033e91901bb33b20cbc75a0860ad0e27c263
19,NOT_APPLICABLE,424,true,true,39926,6,209.521390016223,10269.024374948682,17311.505856636380,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,34597ec30fe9ae0cb3aaefbd08bc98defbce5331a1e36086a95c980d597e72a6
20,NOT_APPLICABLE,424,true,true,39928,6,207.557246478764,10396.576314710881,17257.187316137046,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,78b04908eadb4796e2c827e7a728ed3ec01034dff28872f0b1f832c5b5cfbc62
