candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,417.041369677306,13007.457203173424,28831.898633504217,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,f694e023db4542d820a81f521bee779bf7192104380b507fdc3d6ba180de1cea
2,INITIAL,-1,true,true,3,0,416.849806384074,13729.247727038965,29122.781518226060,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,94eca3699d98989ce5c60b9e24632ed84c9cca8677ab46c547f11a982833c466
3,INITIAL,-1,true,true,4,0,388.455700521809,12837.993819513100,26758.939002656236,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,cb3cb1a761933424d8f8f93177bcd30a101ffc5d21437fbc77f98ea8c505455e
4,INITIAL,-1,true,true,5,0,270.259961012823,11932.379890691655,22126.002484851793,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,10,1,100,700,1,1,8e1d5de04bb733ec573bd4832b718b01f9034fcd74feedf65bf73ba44c03169b
5,GLOBAL_SLOT_G1_CMAX,5,true,true,106,1,244.749088597086,12116.483363602663,18159.374961799316,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,20,1,0,0,200,200,1,1,8ac8991942e412fb50b592c5e8d7b4ab1aeb230f3c3a92d18716baad7d1c8262
6,GLOBAL_SLOT_G3_TWC,23,true,true,282,1,238.952296128000,10855.423275616610,18075.970757274616,G3_TWC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,240,1,0,0,300,1900,1,1,d1238882093a39afba66c8c306707e247d48a0139cbd94262f266dda616a8bac
7,GLOBAL_SLOT_G1_CMAX,63,true,true,419,1,223.098274698871,11007.011200017374,18659.190256641745,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,760,2,0,0,2000,29965,1,2,8605bcafe9dcd3db0b4515d9e0f252716563675d68fe5b40313aa5fa32eb42e0
8,GLOBAL_SLOT_G3_TWC,81,true,true,696,1,219.014667242620,11349.249830881252,20084.112455011090,G3_TWC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,ffd2f7be9756770217461e41bc729ae2cbef1957f70525decbc7227b90cca6b5
9,GLOBAL_SLOT_G1_CMAX,63,true,true,2918,1,217.536528042557,11511.168614670883,18059.136856111570,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,6fbde0d793d738bbb9920c0d982404f398d54174c6da593f9f23f8b9412f487a
10,GLOBAL_SLOT_G1_CMAX,63,true,true,4915,1,213.497372998042,11315.069800437734,18017.818623386138,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,862eff0e914af0d1d696456af18491d44ab7204ca2bcb89d4421ea2820d7f324
11,NOT_APPLICABLE,63,true,true,5399,1,212.245554242809,11484.913070389957,18121.272118595032,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,92be103fe973adc1dcf5d8b516d0f94a19ac9c8ba5a7bf8c776cb3bda5d1d3eb
12,NOT_APPLICABLE,63,true,true,5414,1,211.758950710159,11475.797905506090,17758.899094983375,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,1cdca13ffdd6c776a8c2b8d8acc1f12197453ffba98bbe195c2c211acd5094bd
13,NOT_APPLICABLE,63,true,true,5550,1,211.758443532011,11516.949029823008,18089.911723398610,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,NO,0,0,0,0,,,,,9c1763316187adce8b5c3ff5c7857a545f155dda9ac17ddc00a285a67eddc8df
14,NOT_APPLICABLE,63,true,true,7211,1,210.216180267969,11503.929073787345,18853.322398970085,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,NO,0,0,0,0,,,,,c1583b9e3c4203d3b9a7498c17d4e2b5ce947c5921848af84a2d38a1e23eac3d
15,GLOBAL_SLOT_G1_CMAX,144,true,true,32583,2,210.069286571685,11237.240498528365,17586.546156923580,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,6120b5dbc715149c2184047e0a7d669833141cb220982467eb89348cb04ef66d
16,GLOBAL_SLOT_G1_CMAX,144,true,true,32979,2,202.020776043867,10903.299966036724,17089.679241364670,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,1887b18dd162558d8c7363694e0fea3bb48bcec03d62fae09112f5db5968ef82
17,NOT_APPLICABLE,144,true,true,35157,2,200.088340876042,10600.113840129507,16965.633864308515,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,YES,0,0,0,0,,,,,01cb3afddc1f746f760bbed3a64e62d566caa609faf89ef58792356193b536dc
18,NOT_APPLICABLE,144,true,true,35230,2,198.694191307149,10971.388171995257,17666.686847528203,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,f230bbefa64cde2bfeb6c8566315192d799adab46c569256258d40bd1ccaed80
19,NOT_APPLICABLE,144,true,true,35233,2,198.458841980588,10887.320414085814,17513.381573919254,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,eb66e11100bd89f3c0972309c0d97468c57a05989489cab866edffbc57d4c899
20,NOT_APPLICABLE,144,true,true,35241,2,194.402557334280,10864.392330728673,17546.532891008800,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,82725cc840f4aca394aa5fe74e58cf1647e5986c5413e19f15b8e6ef3dabdc57
21,NOT_APPLICABLE,144,true,true,35249,2,193.911825466470,10854.448272644253,17615.965781087918,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,655bceaa045b99c4879cdea2edb23bc0a4036ad308fd1b4151f2f64fe633ef6e
22,NOT_APPLICABLE,144,true,true,35268,2,192.250551065472,10839.749785930890,16981.028528235560,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,YES,0,0,0,0,,,,,3d46e5b9a527dd9adb150ab1c60a302235cb269a0144495386fe2273cd3fb769
23,NOT_APPLICABLE,144,true,true,36856,2,190.714259916765,10956.593387271758,16311.404748832430,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,7b6beea9f821ad32f1416596c997fd67a6a02665b75b6fac49603c08e6326338
24,NOT_APPLICABLE,144,true,true,36889,2,187.967321425141,10936.624876039274,16090.526405268967,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,YES,0,0,0,0,,,,,88c8da7a1681c779a6b5846e64ea887fbb35fd84ae7550aed2607519aca885ab
25,NOT_APPLICABLE,144,true,true,37815,2,186.689389406506,11282.927158276754,17217.281295901324,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,YES,0,0,0,0,,,,,0196e6526af705680c2fa77962905ca5f56d7861f969963e360d954b078a27f7
